LECROYWR104MXi-Al‘ 54380 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 20-Jul-2017 10:09:48 0                 
Time Ampl
-8.760791e-007 7.14489e-005
-8.758791e-007 6.51992e-005
-8.756791e-007 5.51996e-005
-8.754791e-007 4.27e-005
-8.752791e-007 2.89506e-005
-8.750791e-007 1.6451e-005
-8.748791e-007 5.20148e-006
-8.746791e-007 -4.79814e-006
-8.744791e-007 -1.35478e-005
-8.742791e-007 -1.97976e-005
-8.740791e-007 -2.22975e-005
-8.738791e-007 -2.35474e-005
-8.736791e-007 -2.22975e-005
-8.734791e-007 -2.10475e-005
-8.732791e-007 -1.97976e-005
-8.730791e-007 -1.97976e-005
-8.728791e-007 -2.10475e-005
-8.726791e-007 -2.35474e-005
-8.724791e-007 -2.72973e-005
-8.722791e-007 -3.22971e-005
-8.720791e-007 -3.72969e-005
-8.718791e-007 -4.35466e-005
-8.716791e-007 -4.97964e-005
-8.714791e-007 -5.60462e-005
-8.712791e-007 -6.1046e-005
-8.710791e-007 -6.72957e-005
-8.708791e-007 -7.10456e-005
-8.706791e-007 -7.60454e-005
-8.704791e-007 -8.22952e-005
-8.702791e-007 -8.85449e-005
-8.700791e-007 -9.35447e-005
-8.698791e-007 -9.97945e-005
-8.696791e-007 -0.000104794
-8.694791e-007 -0.000109794
-8.692791e-007 -0.000114794
-8.690791e-007 -0.000117294
-8.688791e-007 -0.000118544
-8.686791e-007 -0.000119794
-8.684791e-007 -0.000118544
-8.682791e-007 -0.000116044
-8.680791e-007 -0.000112294
-8.678791e-007 -0.000107294
-8.676791e-007 -9.97945e-005
-8.674791e-007 -9.22948e-005
-8.672791e-007 -8.47951e-005
-8.670791e-007 -7.85453e-005
-8.668791e-007 -7.47954e-005
-8.666791e-007 -7.10456e-005
-8.664791e-007 -7.10456e-005
-8.662791e-007 -7.47954e-005
-8.660791e-007 -8.10452e-005
-8.658791e-007 -8.97949e-005
-8.656791e-007 -0.000101044
-8.654791e-007 -0.000113544
-8.652791e-007 -0.000127293
-8.650791e-007 -0.000141043
-8.648791e-007 -0.000153542
-8.646791e-007 -0.000164792
-8.644791e-007 -0.000174792
-8.642791e-007 -0.000178541
-8.640791e-007 -0.000179791
-8.638791e-007 -0.000177292
-8.636791e-007 -0.000171042
-8.634791e-007 -0.000161042
-8.632791e-007 -0.000147293
-8.630791e-007 -0.000133543
-8.628791e-007 -0.000117294
-8.626791e-007 -0.000102294
-8.624791e-007 -8.7295e-005
-8.622791e-007 -7.60454e-005
-8.620791e-007 -6.72957e-005
-8.618791e-007 -6.22959e-005
-8.616791e-007 -5.85461e-005
-8.614791e-007 -5.72961e-005
-8.612791e-007 -5.9796e-005
-8.610791e-007 -6.22959e-005
-8.608791e-007 -6.35459e-005
-8.606791e-007 -6.60458e-005
-8.604791e-007 -6.47958e-005
-8.602791e-007 -6.22959e-005
-8.600791e-007 -5.72961e-005
-8.598791e-007 -5.10464e-005
-8.596791e-007 -4.47966e-005
-8.594791e-007 -3.72969e-005
-8.592791e-007 -3.10471e-005
-8.590791e-007 -2.85472e-005
-8.588791e-007 -3.10471e-005
-8.586791e-007 -3.72969e-005
