LECROYWR104MXi-Al‘ 54380 Waveform
Segments 1 SegmentSize 5002
Segment TrigTime TimeSinceSegment1
#1 20-Jul-2017 09:38:30 0                 
Time Ampl
-4.261615e-007 0.00273941
-4.259615e-007 0.00393937
-4.257615e-007 0.00518932
-4.255615e-007 0.00641427
-4.253615e-007 0.00752673
-4.251615e-007 0.00848919
-4.249615e-007 0.00922666
-4.247615e-007 0.00970164
-4.245615e-007 0.00988914
-4.243615e-007 0.00975164
-4.241615e-007 0.00930166
-4.239615e-007 0.00858919
-4.237615e-007 0.00767672
-4.235615e-007 0.00662676
-4.233615e-007 0.0055268
-4.231615e-007 0.00442685
-4.229615e-007 0.00342689
-4.227615e-007 0.00253942
-4.225615e-007 0.00180195
-4.223615e-007 0.00123947
-4.221615e-007 0.000826985
-4.219615e-007 0.000589494
-4.217615e-007 0.000464499
-4.215615e-007 0.000451999
-4.213615e-007 0.000501998
-4.211615e-007 0.000601994
-4.209615e-007 0.000726989
-4.207615e-007 0.000876983
-4.205615e-007 0.00106448
-4.203615e-007 0.00125197
-4.201615e-007 0.00147696
-4.199615e-007 0.00172695
-4.197615e-007 0.00202694
-4.195615e-007 0.00235193
-4.193615e-007 0.00271441
-4.191615e-007 0.0030894
-4.189615e-007 0.00348938
-4.187615e-007 0.00390187
-4.185615e-007 0.00431435
-4.183615e-007 0.00473933
-4.181615e-007 0.00515182
-4.179615e-007 0.0055768
-4.177615e-007 0.00597679
-4.175615e-007 0.00635177
-4.173615e-007 0.00671426
-4.171615e-007 0.00705175
-4.169615e-007 0.00737673
-4.167615e-007 0.00767672
-4.165615e-007 0.00795171
-4.163615e-007 0.0081642
-4.161615e-007 0.0083392
-4.159615e-007 0.00847669
-4.157615e-007 0.00857669
-4.155615e-007 0.00865168
-4.153615e-007 0.00870168
-4.151615e-007 0.00872668
-4.149615e-007 0.00873918
-4.147615e-007 0.00872668
-4.145615e-007 0.00871418
-4.143615e-007 0.00868918
-4.141615e-007 0.00865168
-4.139615e-007 0.00858919
-4.137615e-007 0.00850169
-4.135615e-007 0.00840169
-4.133615e-007 0.0083017
-4.131615e-007 0.0081892
-4.129615e-007 0.00807671
-4.127615e-007 0.00792671
-4.125615e-007 0.00777672
-4.123615e-007 0.00763922
-4.121615e-007 0.00751423
-4.119615e-007 0.00741423
-4.117615e-007 0.00736423
-4.115615e-007 0.00736423
-4.113615e-007 0.00738923
-4.111615e-007 0.00746423
-4.109615e-007 0.00756423
-4.107615e-007 0.00768922
-4.105615e-007 0.00778922
-4.103615e-007 0.00782672
-4.101615e-007 0.00778922
-4.099615e-007 0.00763922
-4.097615e-007 0.00735173
-4.095615e-007 0.00695175
-4.093615e-007 0.00642677
-4.091615e-007 0.00580179
-4.089615e-007 0.00508932
-4.087615e-007 0.00432685
-4.085615e-007 0.00356438
-4.083615e-007 0.00281441
-4.081615e-007 0.00213943
-4.079615e-007 0.00151446
-4.077615e-007 0.00096448
-4.075615e-007 0.000451999
-4.073615e-007 -4.79814e-005
-4.071615e-007 -0.000547962
-4.069615e-007 -0.00107294
-4.067615e-007 -0.00163542
-4.065615e-007 -0.0022729
-4.063615e-007 -0.00297287
-4.061615e-007 -0.00371034
-4.059615e-007 -0.00446031
-4.057615e-007 -0.00518528
-4.055615e-007 -0.00582276
-4.053615e-007 -0.00636024
-4.051615e-007 -0.00673522
-4.049615e-007 -0.00693522
-4.047615e-007 -0.00694772
