LECROYWR104MXi-Al‘ 54380 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 03-Aug-2017 11:21:32 0                 
Time Ampl
-1.000119e-006 0.000673724
-9.999191e-007 0.000383735
-9.997191e-007 -0.000183743
-9.995191e-007 -0.000279989
-9.993191e-007 -0.000583728
-9.991191e-007 -0.000501231
-9.989191e-007 -0.000599977
-9.987191e-007 5.99977e-005
-9.985191e-007 -0.00114496
-9.983191e-007 -0.000599977
-9.981191e-007 -0.00026249
-9.979191e-007 -0.000821218
-9.977191e-007 -0.000599977
-9.975191e-007 -0.000583728
-9.973191e-007 -0.000183743
-9.971191e-007 -0.000599977
-9.969191e-007 -0.000903715
-9.967191e-007 -0.000821218
-9.965191e-007 -0.000279989
-9.963191e-007 -0.00026249
-9.961191e-007 -0.000501231
-9.959191e-007 -0.000921215
-9.957191e-007 -0.000583728
-9.955191e-007 0.000129995
-9.953191e-007 3.99985e-005
-9.951191e-007 -0.00026249
-9.949191e-007 0.000129995
-9.947191e-007 3.99985e-005
-9.945191e-007 -0.00122245
-9.943191e-007 -0.00147119
-9.941191e-007 -0.000599977
-9.939191e-007 -0.000583728
-9.937191e-007 -0.000183743
-9.935191e-007 0.000357486
-9.933191e-007 0.000383735
-9.931191e-007 -0.000183743
-9.929191e-007 3.99985e-005
-9.927191e-007 5.99977e-005
-9.925191e-007 -0.000501231
-9.923191e-007 3.99985e-005
-9.921191e-007 -0.00026249
-9.919191e-007 0.000129995
-9.917191e-007 -0.000599977
-9.915191e-007 -0.000583728
-9.913191e-007 -0.000183743
-9.911191e-007 -0.000279989
-9.909191e-007 5.99977e-005
-9.907191e-007 0.000439983
-9.905191e-007 3.99985e-005
-9.903191e-007 -0.000583728
-9.901191e-007 -0.000183743
-9.899191e-007 -0.000279989
-9.897191e-007 5.99977e-005
-9.895191e-007 -0.000501231
-9.893191e-007 -0.000279989
-9.891191e-007 5.99977e-005
-9.889191e-007 -0.000183743
-9.887191e-007 3.99985e-005
-9.885191e-007 5.99977e-005
-9.883191e-007 -0.000501231
-9.881191e-007 -0.000599977
-9.879191e-007 -0.00026249
-9.877191e-007 -0.000501231
-9.875191e-007 -0.000279989
-9.873191e-007 5.99977e-005
-9.871191e-007 -0.000183743
-9.869191e-007 3.99985e-005
-9.867191e-007 -0.00026249
-9.865191e-007 -0.000821218
-9.863191e-007 3.99985e-005
-9.861191e-007 -0.00026249
-9.859191e-007 -0.000821218
-9.857191e-007 -0.000279989
-9.855191e-007 -0.00026249
-9.853191e-007 -0.000183743
-9.851191e-007 -0.000279989
-9.849191e-007 5.99977e-005
-9.847191e-007 0.000439983
-9.845191e-007 3.99985e-005
-9.843191e-007 -0.000583728
-9.841191e-007 -0.000183743
-9.839191e-007 -0.000279989
-9.837191e-007 -0.00026249
-9.835191e-007 -0.000501231
-9.833191e-007 -0.000599977
-9.831191e-007 -0.000583728
-9.829191e-007 -0.000183743
-9.827191e-007 0.000673724
-9.825191e-007 -0.00026249
-9.823191e-007 -0.000501231
-9.821191e-007 -0.0012437
-9.819191e-007 5.99977e-005
-9.817191e-007 -0.000821218
-9.815191e-007 -0.000279989
-9.813191e-007 -0.000583728
-9.811191e-007 -0.000501231
-9.809191e-007 -0.000279989
-9.807191e-007 5.99977e-005
-9.805191e-007 -0.000183743
-9.803191e-007 -0.000279989
-9.801191e-007 -0.000583728
-9.799191e-007 -0.000821218
-9.797191e-007 -0.000279989
-9.795191e-007 -0.000583728
-9.793191e-007 -0.000183743
-9.791191e-007 -0.000279989
-9.789191e-007 5.99977e-005
-9.787191e-007 0.000129995
-9.785191e-007 -0.000279989
-9.783191e-007 -0.00026249
-9.781191e-007 -0.000183743
-9.779191e-007 -0.000599977
-9.777191e-007 -0.000583728
-9.775191e-007 0.000439983
-9.773191e-007 -0.000279989
-9.771191e-007 5.99977e-005
-9.769191e-007 -0.000183743
-9.767191e-007 3.99985e-005
-9.765191e-007 -0.000583728
-9.763191e-007 -0.000501231
-9.761191e-007 3.99985e-005
-9.759191e-007 5.99977e-005
-9.757191e-007 -0.000183743
-9.755191e-007 -0.000599977
-9.753191e-007 -0.000583728
-9.751191e-007 -0.000183743
-9.749191e-007 -0.000599977
-9.747191e-007 -0.00026249
-9.745191e-007 0.000129995
-9.743191e-007 3.99985e-005
-9.741191e-007 -0.00026249
-9.739191e-007 -0.000183743
-9.737191e-007 -0.000599977
-9.735191e-007 -0.000903715
-9.733191e-007 -0.000501231
-9.731191e-007 -0.000599977
-9.729191e-007 -0.000583728
-9.727191e-007 -0.000821218
-9.725191e-007 -0.000599977
-9.723191e-007 -0.00026249
-9.721191e-007 -0.000183743
-9.719191e-007 3.99985e-005
-9.717191e-007 0.000708723
-9.715191e-007 -0.000183743
-9.713191e-007 -0.000279989
-9.711191e-007 -0.000583728
-9.709191e-007 -0.000501231
-9.707191e-007 -0.000279989
-9.705191e-007 -0.000583728
-9.703191e-007 -0.000501231
-9.701191e-007 -0.000279989
-9.699191e-007 5.99977e-005
-9.697191e-007 0.000746221
-9.695191e-007 3.99985e-005
-9.693191e-007 5.99977e-005
-9.691191e-007 -0.000183743
-9.689191e-007 -0.000599977
-9.687191e-007 -0.00026249
-9.685191e-007 -0.000821218
-9.683191e-007 -0.000279989
-9.681191e-007 -0.000583728
-9.679191e-007 -0.00114496
-9.677191e-007 -0.000279989
-9.675191e-007 -0.000583728
-9.673191e-007 -0.000183743
-9.671191e-007 -0.000279989
-9.669191e-007 -0.000583728
-9.667191e-007 -0.000183743
-9.665191e-007 -0.000279989
-9.663191e-007 -0.00026249
-9.661191e-007 0.000129995
-9.659191e-007 -0.000279989
-9.657191e-007 -0.00026249
-9.655191e-007 -0.000183743
-9.653191e-007 -0.000599977
-9.651191e-007 -0.00026249
-9.649191e-007 -0.000501231
-9.647191e-007 -0.000279989
-9.645191e-007 -0.00026249
-9.643191e-007 -0.000183743
-9.641191e-007 -0.000279989
-9.639191e-007 5.99977e-005
-9.637191e-007 -0.000501231
-9.635191e-007 -0.000279989
-9.633191e-007 0.000383735
-9.631191e-007 0.000129995
-9.629191e-007 -0.000279989
-9.627191e-007 5.99977e-005
-9.625191e-007 -0.000183743
-9.623191e-007 -0.000279989
-9.621191e-007 -0.00026249
-9.619191e-007 -0.000183743
-9.617191e-007 -0.000279989
-9.615191e-007 -0.000583728
-9.613191e-007 -0.000501231
-9.611191e-007 -0.000279989
-9.609191e-007 0.000383735
-9.607191e-007 0.000129995
