LECROYWR104MXi-Al‘ 54380 Waveform
Segments 1 SegmentSize 10002
Segment TrigTime TimeSinceSegment1
#1 03-Aug-2017 11:21:32 0                 
Time Ampl
-1.000119e-006 0.000999962
-9.999191e-007 0.000564978
-9.997191e-007 0.000551229
-9.995191e-007 0.000688724
-9.993191e-007 0.000564978
-9.991191e-007 0.000551229
-9.989191e-007 0.000377486
-9.987191e-007 0.000887466
-9.985191e-007 0.000551229
-9.983191e-007 0.000688724
-9.981191e-007 0.000241241
-9.979191e-007 0.000871217
-9.977191e-007 0.000377486
-9.975191e-007 0.000564978
-9.973191e-007 0.000871217
-9.971191e-007 0.000377486
-9.969191e-007 0.000887466
-9.967191e-007 0.000229991
-9.965191e-007 0.000999962
-9.963191e-007 0.000564978
-9.961191e-007 0.000551229
-9.959191e-007 0.000999962
-9.957191e-007 0.0012087
-9.955191e-007 0.000871217
-9.953191e-007 0.00162244
-9.951191e-007 0.000887466
-9.949191e-007 0.000551229
-9.947191e-007 0.0013112
-9.945191e-007 0.0012087
-9.943191e-007 0.000229991
-9.941191e-007 0.000999962
-9.939191e-007 0.000887466
-9.937191e-007 0.00118995
-9.935191e-007 0.0013112
-9.933191e-007 0.00152744
-9.931191e-007 0.000871217
-9.929191e-007 0.0013112
-9.927191e-007 0.0012087
-9.925191e-007 0.00118995
-9.923191e-007 0.000999962
-9.921191e-007 0.000564978
-9.919191e-007 0.00150619
-9.917191e-007 0.000688724
-9.915191e-007 0.000564978
-9.913191e-007 0.000551229
-9.911191e-007 0.000377486
-9.909191e-007 0.000887466
-9.907191e-007 0.00118995
-9.905191e-007 0.000999962
-9.903191e-007 0.000241241
-9.901191e-007 0.000551229
-9.899191e-007 0.000999962
-9.897191e-007 0.000887466
-9.895191e-007 0.000551229
-9.893191e-007 0.000688724
-9.891191e-007 0.000241241
-9.889191e-007 0.000229991
-9.887191e-007 0.000377486
-9.885191e-007 0.000241241
-9.883191e-007 0.000551229
-9.881191e-007 0.000688724
-9.879191e-007 0.000887466
-9.877191e-007 0.00118995
-9.875191e-007 0.000999962
-9.873191e-007 0.00152744
-9.871191e-007 0.000871217
-9.869191e-007 0.000688724
-9.867191e-007 0.000564978
-9.865191e-007 0.000871217
-9.863191e-007 0.000688724
-9.861191e-007 0.000887466
-9.859191e-007 0.00150619
-9.857191e-007 0.000999962
-9.855191e-007 0.0012087
-9.853191e-007 0.00118995
-9.851191e-007 0.00162244
-9.849191e-007 0.000887466
-9.847191e-007 0.00118995
-9.845191e-007 0.0013112
-9.843191e-007 0.000887466
-9.841191e-007 0.000871217
-9.839191e-007 0.00162244
-9.837191e-007 0.000887466
-9.835191e-007 0.000551229
-9.833191e-007 0.000688724
-9.831191e-007 0.000564978
-9.829191e-007 0.00118995
-9.827191e-007 0.000688724
-9.825191e-007 0.000564978
-9.823191e-007 0.000551229
-9.821191e-007 0.000688724
-9.819191e-007 0.000241241
-9.817191e-007 0.000551229
-9.815191e-007 0.000688724
-9.813191e-007 0.0012087
-9.811191e-007 0.000551229
-9.809191e-007 0.000688724
-9.807191e-007 0.000887466
-9.805191e-007 0.000229991
-9.803191e-007 0.000999962
-9.801191e-007 0.000241241
-9.799191e-007 0.000229991
-9.797191e-007 0.000377486
-9.795191e-007 0.000564978
-9.793191e-007 0.000551229
-9.791191e-007 0.000377486
-9.789191e-007 0.000564978
-9.787191e-007 0.000229991
-9.785191e-007 6.62475e-005
-9.783191e-007 0.000887466
-9.781191e-007 0.00150619
-9.779191e-007 0.000377486
-9.777191e-007 0.000887466
-9.775191e-007 0.000229991
-9.773191e-007 0.000377486
-9.771191e-007 0.000564978
-9.769191e-007 0.00118995
-9.767191e-007 0.000688724
-9.765191e-007 0.000241241
-9.763191e-007 0.000551229
-9.761191e-007 0.000377486
-9.759191e-007 0.000564978
-9.757191e-007 0.000551229
-9.755191e-007 0.000377486
-9.753191e-007 -8.37468e-005
-9.751191e-007 -9.37464e-005
-9.749191e-007 0.000377486
-9.747191e-007 0.000564978
-9.745191e-007 0.00150619
-9.743191e-007 0.0013112
-9.741191e-007 0.0012087
-9.739191e-007 0.000871217
-9.737191e-007 0.000377486
-9.735191e-007 0.000241241
-9.733191e-007 0.000229991
-9.731191e-007 6.62475e-005
-9.729191e-007 0.000241241
-9.727191e-007 0.000871217
-9.725191e-007 0.000688724
-9.723191e-007 0.000887466
-9.721191e-007 -9.37464e-005
-9.719191e-007 0.000688724
-9.717191e-007 0.000564978
-9.715191e-007 -9.37464e-005
-9.713191e-007 0.000377486
-9.711191e-007 0.000564978
-9.709191e-007 0.000551229
-9.707191e-007 6.62475e-005
-9.705191e-007 0.000564978
-9.703191e-007 0.000229991
-9.701191e-007 0.000688724
-9.699191e-007 0.000241241
-9.697191e-007 0.000229991
-9.695191e-007 6.62475e-005
-9.693191e-007 0.000564978
-9.691191e-007 0.000229991
-9.689191e-007 0.000377486
-9.687191e-007 0.000564978
-9.685191e-007 0.00150619
-9.683191e-007 0.000688724
-9.681191e-007 0.000241241
-9.679191e-007 0.000551229
-9.677191e-007 6.62475e-005
-9.675191e-007 0.000564978
-9.673191e-007 0.000871217
-9.671191e-007 0.000688724
-9.669191e-007 0.000564978
-9.667191e-007 0.00118995
-9.665191e-007 0.000377486
-9.663191e-007 0.0012087
-9.661191e-007 0.000871217
-9.659191e-007 0.000999962
-9.657191e-007 0.000564978
-9.655191e-007 -9.37464e-005
-9.653191e-007 0.000377486
-9.651191e-007 -8.37468e-005
-9.649191e-007 0.000551229
-9.647191e-007 0.0013112
